1311	메리츠 인플레이션 국채 ETN	11040	0.00%	0	N/A	N/A
1312	메리츠 레버리지 금 선물 ETN(H)	22030	0.00%	0	N/A	N/A
1313	KBSTAR 글로벌4차산업IT(합성 H)	18985	-0.32%	1	N/A	N/A
1314	KODEX 코스피대형주	12115	0.00%	28	N/A	N/A
1315	미래에셋 인버스 천연가스 선물 ETN(H)	21775	0.00%	0	N/A	N/A
1316	KODEX 삼성전자채권혼합Wise	10365	0.00%	968	N/A	N/A
1317	ARIRANG 코스피50	22650	-0.94%	228	N/A	N/A
1318	미래에셋 Q150 Core5 ETN	10670	0.00%	0	N/A	N/A
1319	TIGER 차이나반도체FACTSET	6995	-0.29%	465	N/A	N/A
1320	TIGER 차이나CSI300인버스(합성)	7990	0.00%	11	N/A	N/A
1321	KODEX 글로벌로봇(합성)	16785	+0.78%	1542	N/A	N/A
1322	KODEX 배당성장채권혼합	11740	-0.04%	14	N/A	N/A
1323	대덕전자1우	10080	-0.59%	583	2.82	N/A
1324	미래에셋 미디어엔터 Core5 ETN	10455	0.00%	0	N/A	N/A
1325	TIGER KRX게임K-뉴딜	6115	+0.25%	704	N/A	N/A
1326	솔루스첨단소재2우B	10920	-2.24%	280	-42.16	N/A
1327	신한 인버스 2X 다우존스지수 선물 ETN(H)	2060	+1.23%	16958	N/A	N/A
1328	대상우	15020	-0.46%	81	6.51	N/A
1329	신한 다우존스지수 선물 ETN(H)	20550	-0.68%	1	N/A	N/A
1330	KB 블룸버그 레버리지 천연가스선물 ETN(H)	1365	-4.21%	14098	N/A	N/A
1331	신한 블룸버그 2X 천연가스 선물 ETN(H)	1365	-4.55%	33439	N/A	N/A
1332	코아스	661	-0.30%	15335	-10.66	-10.57
1333	삼성 인버스 2X 항셍테크 ETN(H)	10055	+2.18%	14506	N/A	N/A
1334	TIGER 농산물선물Enhanced(H)	7440	-1.00%	1707	N/A	N/A
1335	메리츠 인버스 2X 구리 선물 ETN(H)	19985	+4.94%	12	N/A	N/A
1336	하나 S&P 인버스 2X WTI원유 선물 ETN	19970	+4.12%	8	N/A	N/A
1337	신한 블룸버그 인버스 2X WTI원유 선물 ETN	19945	+4.21%	16340	N/A	N/A
1338	KB S&P 인버스 2X WTI원유 선물 ETN	19935	+4.04%	2336	N/A	N/A
1339	QV 블룸버그 -2X WTI원유선물 ETN	19905	+3.94%	58	N/A	N/A
1340	TRUE 레버리지 은 선물 ETN	19845	0.00%	0	N/A	N/A
1341	키움 인버스 미국달러선물 ETN	9905	0.00%	0	N/A	N/A
1342	메리츠 인버스 국채3년 ETN	9900	0.00%	0	N/A	N/A
1343	신한 인버스 코스닥 150 선물 ETN	9890	+0.30%	7	N/A	N/A
1344	ACE 미국30년국채선물레버리지(합성 H)	9410	+1.24%	4870	N/A	N/A
1345	미래에셋 인버스 코스닥150 선물 ETN	9840	+0.05%	13792	N/A	N/A
1346	TIGER 원유선물인버스(H)	3300	+1.69%	74220	N/A	N/A
1347	메리츠 국채10년 ETN	9760	0.00%	0	N/A	N/A
1348	QV iSelect 글로벌 EMP ETN(H)	9745	0.00%	0	N/A	N/A
1349	미래에셋 레버리지 은 선물 ETN	19390	0.00%	0	N/A	N/A
1350	비케이탑스	904	0.00%	0	-1.28	-228.88
1351	KODEX 아시아반도체공급망exChina액티브	10370	+0.19%	152	N/A	N/A
1352	KODEX K-친환경선박액티브	10360	-1.00%	1667	N/A	N/A
1353	KB CSI 300 ETN	9560	0.00%	0	N/A	N/A
1354	TIGER KRX2차전지K-뉴딜레버리지	10045	+0.35%	23106	N/A	N/A
1355	TIGER 코스피고배당	13795	-0.93%	21	N/A	N/A
1356	KB CSI 500 ETN	9510	0.00%	0	N/A	N/A
1357	QV 인버스 레버리지 구리 선물 ETN(H)	18970	0.00%	0	N/A	N/A
1358	HANARO 코스닥150	12570	-0.28%	1	N/A	N/A
1359	신한 FnGuide 치킨 ETN	9425	-1.93%	2	N/A	N/A
1360	TIGER 200동일가중	11085	0.00%	0	N/A	N/A
1361	신한 K200 USD 선물 바이셀 ETN	9415	0.00%	0	N/A	N/A
1362	KBSTAR 미국S&P원유생산기업(합성 H)	5700	-2.56%	3065	N/A	N/A
1363	KODEX 에너지화학	17915	-0.39%	150	N/A	N/A
1364	TRUE 인버스 2X 금 선물 ETN	18780	0.00%	1	N/A	N/A
1365	TIGER 미국나스닥100TR채권혼합Fn	10715	+0.33%	5345	N/A	N/A
1366	넥센타이어1우B	2880	-1.20%	13	-10.79	N/A
1367	코리아써우	6310	-0.16%	68	2.52	N/A
1368	KBSTAR 200선물레버리지	14285	-0.14%	195	N/A	N/A
1369	KODEX 게임산업	8035	-0.31%	974	N/A	N/A
1370	메리츠 블룸버그 인버스 2X WTI선물 ETN(H)	18450	+3.68%	192	N/A	N/A
1371	ACE 아시아TOP50S&P	12270	-0.53%	1	N/A	N/A
1372	삼성중공우	159900	0.00%	0	-227.13	N/A
1373	메리츠 미국 인플레이션 국채 ETN(H)	9180	0.00%	0	N/A	N/A
1374	LX하우시스우	17600	-1.07%	7	-1.50	N/A
1375	하이트진로2우B	16060	0.00%	121	13.15	N/A
1376	미래에셋 코스닥150 선물 ETN	9045	-1.84%	2	N/A	N/A
1377	KODEX 코스피100	25535	+0.12%	147	N/A	N/A
1378	신한 레버리지 구리 선물 ETN	17860	-4.54%	2078	N/A	N/A
1379	삼성 S&P500 VIX S/T 선물 ETN	17835	+5.41%	27431	N/A	N/A
1380	ACE 러시아MSCI(합성)	9590	0.00%	0	N/A	N/A
1381	ACE 코스닥150	12670	-0.24%	371	N/A	N/A
1382	한화우	37000	+1.37%	3	2.76	N/A
1383	신한 코스닥 150 ETN	8705	-2.85%	2	N/A	N/A
1384	NPC우	3295	-1.35%	2269	4.92	N/A
1385	ARIRANG KOFR금리	100415	0.00%	0	N/A	N/A
1386	에셋플러스 코리아플랫폼액티브	6925	-0.36%	90	N/A	N/A
1387	TRUE 인버스 2X 유로스탁스50 ETN(H) B	17280	+0.64%	143	N/A	N/A
1388	메리츠 레버리지 은 선물 ETN(H)	17240	0.00%	0	N/A	N/A
1389	ACE 친환경자동차밸류체인액티브	11480	-0.17%	695	N/A	N/A
1390	KODEX 배당성장	13220	-0.41%	10	N/A	N/A
1391	TIGER 200 에너지화학	16190	-0.25%	26	N/A	N/A
1392	TIGER 코스닥150바이오테크	7450	-1.19%	13675	N/A	N/A
1393	QV 레버리지 은 선물 ETN(H)	17125	0.00%	0	N/A	N/A
1394	KBSTAR 차이나HSCEI(H)	7710	0.00%	0	N/A	N/A
1395	대한제당우	2605	+2.96%	60823	9.79	N/A
1396	KOSEF 미국달러선물레버리지	12395	+1.10%	438	N/A	N/A
1397	KBSTAR 200선물인버스	6015	+0.08%	652	N/A	N/A
1398	삼양홀딩스우	55300	+0.55%	1	6.91	N/A
1399	미래에셋 코스피200 선물 ETN	8400	0.00%	2	N/A	N/A
1400	KODEX 보험	7980	-2.09%	5224	N/A	N/A
1401	대신 밀 선물 ETN(H)	8365	-0.65%	350	N/A	N/A
1402	신한 코스피 200 ETN	8310	0.00%	2	N/A	N/A
1403	코오롱글로벌우	22400	-1.97%	590	3.94	N/A
1404	KODEX TDF2050액티브	11015	-0.27%	248	N/A	N/A
1405	QV 인버스 레버리지 WTI원유 선물 ETN(H)	110	+4.76%	7	N/A	N/A
1406	TIGER 일본엔선물	9700	+0.78%	8613	N/A	N/A
1407	KODEX 미국나스닥100(H)	10615	-0.33%	2428	N/A	N/A
1408	TRUE FTSE100 ETN	16435	0.00%	0	N/A	N/A
1409	TRUE S&P500 VIX S/T 선물 ETN(H)	16415	+5.02%	1808	N/A	N/A
1410	마이티 다이나믹퀀트액티브	11385	0.00%	0	N/A	N/A
1411	LX홀딩스1우	11180	-1.93%	1889	5.11	N/A
1412	메리츠 인버스 2X 금 선물 ETN(H)	16370	-0.94%	1	N/A	N/A
1413	TIGER 유로스탁스배당30	11680	-0.55%	36	N/A	N/A
1414	KB 인버스 2X KOSDAQ 150 선물 ETN	10900	+0.09%	80892	N/A	N/A
1415	KODEX Fn시스템반도체	8115	-0.12%	754	N/A	N/A
1416	TRUE 레버리지 구리 선물 ETN	16145	-4.58%	500	N/A	N/A
1417	코오롱우	15000	-0.20%	134	1.50	N/A
1418	TRUE 인버스 2X 은 선물 ETN	16035	+1.10%	130	N/A	N/A
1419	에이리츠	3590	-1.10%	68	-11.66	-3.96
1420	QV 인버스 레버리지 금 선물 ETN(H)	16015	-0.59%	1	N/A	N/A
1421	메리츠 미국레버리지 인플레이션국채ETN(H)	7995	0.00%	0	N/A	N/A
1422	미래에셋 인버스 2X 은 선물 ETN	15895	0.00%	0	N/A	N/A
1423	ARIRANG 미국다우존스고배당주(합성 H)	15355	-0.45%	111	N/A	N/A
1424	QV 미국 IT TOP5 ETN(H)	22325	+0.02%	2	N/A	N/A
1425	ARIRANG ESG성장주액티브	7810	-0.06%	3	N/A	N/A
1426	FOCUS KRX300	15620	0.00%	0	N/A	N/A
1427	KBSTAR 미국S&P500(H)	10400	-1.09%	426	N/A	N/A
1428	미래에셋 S&P 유럽탄소배출권 선물 ETN	15585	0.00%	0	N/A	N/A
1429	TIGER LG그룹+펀더멘털	9485	-0.05%	3	N/A	N/A
1430	메리츠 S&P 유럽탄소배출권 선물 ETN	15510	0.00%	0	N/A	N/A
1431	KB 레버리지 KOSDAQ 150 선물 ETN	30980	+0.26%	16500	N/A	N/A
1432	일정실업	12900	0.00%	0	-1.81	-98.15
1433	KODEX 미국S&P500(H)	9985	-0.70%	3829	N/A	N/A
1434	신한 인버스 2X 구리 선물 ETN	3085	+6.01%	49431	N/A	N/A
1435	신한 인버스 2X 코스피 200 선물 ETN	15400	+0.20%	76	N/A	N/A
1436	HANARO Fn K-게임	4865	-0.71%	18	N/A	N/A
1437	삼성 인버스 2X 코스피200 선물 ETN	15315	+0.20%	1420	N/A	N/A
1438	TIGER MSCI KOREA ESG리더스	8745	+0.98%	5	N/A	N/A
1439	TIGER 우량가치	11205	0.00%	0	N/A	N/A
1440	KB 인버스 2X 나스닥 100 ETN	7550	+1.34%	2440	N/A	N/A
1441	TIGER 차이나항셍테크레버리지(합성 H)	6665	-3.05%	108612	N/A	N/A
1442	메리츠 인버스 2X 국채30년 ETN	14975	0.00%	0	N/A	N/A
1443	신한 인버스 WTI원유 선물 ETN(H)	2995	+1.70%	1592	N/A	N/A
1444	메리츠 레버리지 구리 선물 ETN(H)	14940	0.00%	0	N/A	N/A
1445	TIGER K게임	9010	-0.28%	5121	N/A	N/A
1446	QV 레버리지 구리 선물 ETN(H)	14855	0.00%	0	N/A	N/A
1447	하나 레버리지 구리 선물 ETN(H)	14800	0.00%	0	N/A	N/A
1448	KODEX 다우존스미국리츠(H)	11370	-0.61%	675	N/A	N/A
1449	KODEX 200가치저변동	9775	0.00%	0	N/A	N/A
1450	TIGER 단기선진하이일드(합성 H)	12205	+0.49%	8	N/A	N/A
1451	KBSTAR 글로벌메타버스Moorgate	8355	-0.42%	100	N/A	N/A
1452	유유제약1우	6440	-0.31%	92	-21.32	N/A
1453	신한 FnGuide 폐기물처리 ETN	7280	-1.09%	70	N/A	N/A
1454	KBSTAR 글로벌클린에너지S&P	9705	-1.52%	620	N/A	N/A
1455	SOL 국고채3년	103225	0.00%	10	N/A	N/A
1456	SOL 코스닥150	12290	-0.08%	5	N/A	N/A
1457	미래에셋 인버스 미디어엔터 Core5 ETN	14475	0.00%	0	N/A	N/A
1458	TIGER 미국달러선물레버리지	13150	+1.04%	3746	N/A	N/A
1459	KODEX 코스닥150롱코스피200숏선물	9635	-0.05%	12	N/A	N/A
1460	SOL 미국배당다우존스(H)	10290	-1.15%	22045	N/A	N/A
1461	KBSTAR 국채선물3년	51945	+0.23%	1	N/A	N/A
1462	메리츠 S&P 유럽탄소배출권 선물 ETN(H)	14325	0.00%	0	N/A	N/A
1463	KB 레버리지 항셍테크 선물 ETN(H) B	14300	-1.75%	40	N/A	N/A
1464	TRUE S&P 유럽탄소배출권 선물 ETN(H)	14300	0.00%	0	N/A	N/A
1465	KODEX 필수소비재	7145	-0.14%	216	N/A	N/A
1466	ARIRANG 우주항공&UAM iSelect	10960	-1.22%	4702	N/A	N/A
1467	삼성 레버리지 구리 선물 ETN(H)	14195	-5.02%	642	N/A	N/A
1468	KBSTAR 채권혼합	59060	-0.11%	31	N/A	N/A
1469	미래에셋 인버스 2X 옥수수 선물 ETN	14100	+0.68%	1930	N/A	N/A
1470	티와이홀딩스우	11200	+1.54%	1	6.39	N/A
1471	KB 인버스 2X 항셍테크 선물 ETN	14040	+2.26%	103	N/A	N/A
1472	TIGER AI코리아그로스액티브	11670	0.00%	9	N/A	N/A
1473	TIGER 글로벌자원생산기업(합성 H)	15560	-0.26%	62	N/A	N/A
1474	TIGER TSMC밸류체인FACTSET	9335	-0.85%	464	N/A	N/A
1475	FOCUS ESG리더스	9990	0.00%	0	N/A	N/A
1476	삼성 인버스 2X 구리 선물 ETN(H)	2795	+4.88%	26586	N/A	N/A
1477	메리츠 인버스 2X 은 선물 ETN(H)	13930	+0.72%	4859	N/A	N/A
1478	KBSTAR V&S셀렉트밸류채권혼합	11600	-0.09%	8	N/A	N/A
1479	KOSEF 미국달러선물인버스2X	5760	-1.20%	2728	N/A	N/A
1480	ARIRANG 선진국MSCI(합성 H)	10970	-1.66%	746	N/A	N/A
1481	QV 인버스 레버리지 은 선물 ETN(H)	13820	0.00%	0	N/A	N/A
1482	메리츠 인버스 2X 대표 농산물 선물 ETN(H)	13765	0.00%	0	N/A	N/A
1483	한진칼우	25400	+0.40%	130	2.50	N/A
1484	ACE 일본Nikkei225(H)	19420	-0.28%	2	N/A	N/A
1485	ACE 미국다우존스리츠(합성 H)	75330	0.00%	0	N/A	N/A
1486	대신 철광석 선물 ETN(H) B	13550	-2.97%	123	N/A	N/A
1487	KODEX Fn Top10동일가중	7960	+1.08%	1304	N/A	N/A
1488	삼성 인버스 2X HSCEI ETN(H)	13530	0.00%	0	N/A	N/A
1489	KODEX 200exTOP	11240	0.00%	0	N/A	N/A
1490	대신 S&P 인버스 WTI원유 선물 ETN	13405	+1.78%	2	N/A	N/A
1491	ACE 엔비디아채권혼합블룸버그	12170	+0.29%	1731	N/A	N/A
1492	TIMEFOLIO 이노베이션액티브	8330	+0.36%	203	N/A	N/A
1493	KODEX 미국S&P500산업재(합성)	23220	-0.66%	98	N/A	N/A
1494	TIGER 200 금융	6275	-1.18%	403	N/A	N/A
1495	메리츠 인버스 2X 미국채10년 ETN(H)	13300	0.00%	0	N/A	N/A
1496	TRUE 레버리지 유로스탁스50 ETN(H) B	13270	0.00%	0	N/A	N/A
1497	FOCUS AI코리아액티브	11050	0.00%	0	N/A	N/A
1498	KBSTAR 헬스케어채권혼합	10975	-0.27%	442	N/A	N/A
1499	하나 S&P 레버리지 WTI원유 선물 ETN	13095	-2.96%	8	N/A	N/A
1500	TRUE 인버스 2X 플래티넘 선물 ETN	13070	-0.83%	38	N/A	N/A
1501	신한 USD K200 선물 바이셀 ETN	6535	0.00%	0	N/A	N/A
1502	신한 블룸버그 레버리지 WTI원유 선물 ETN	13065	-3.19%	15654	N/A	N/A
1503	QV 블룸버그 2X WTI원유선물 ETN	13020	-3.09%	2	N/A	N/A
1504	KOSEF 코스닥150	6200	-0.64%	16	N/A	N/A
1505	삼성 인버스 HSCEI ETN(H)	13015	0.00%	0	N/A	N/A
1506	TIGER 200 철강소재	9165	-1.08%	135	N/A	N/A
1507	신한 인버스 옥수수 선물 ETN(H)	6475	-0.99%	25	N/A	N/A
1508	KBSTAR 국채선물10년인버스	52755	-0.29%	1	N/A	N/A
1509	KODEX 최소변동성	10710	0.00%	0	N/A	N/A
1510	JW중외제약2우B	62300	0.00%	0	47.34	N/A
1511	태양금속우	3885	+0.65%	2	-242.81	N/A
1512	메리츠 인버스 국채30년 ETN	12720	0.00%	0	N/A	N/A
1513	BNK 주주가치액티브	11555	-0.13%	47	N/A	N/A
1514	TRUE 금 선물 ETN	12640	0.00%	0	N/A	N/A
1515	대신 인버스 밀 선물 ETN(H)	12640	0.00%	0	N/A	N/A
1516	삼성 인버스 항셍테크 ETN(H)	12625	0.00%	0	N/A	N/A
1517	ACE 골드선물 레버리지(합성 H)	18010	+1.01%	24	N/A	N/A
1518	KBSTAR 중국MSCI China(H)	8130	+0.12%	62	N/A	N/A
1519	KODEX 기계장비	6595	-0.53%	197	N/A	N/A
1520	KB 레버리지 KOSPI 200 선물 ETN	24990	-3.08%	2	N/A	N/A
1521	KODEX 3대농산물선물(H)	11785	-0.46%	2329	N/A	N/A
1522	KODEX 운송	4755	-1.14%	1384	N/A	N/A
1523	KODEX KRX300레버리지	12360	-0.24%	198	N/A	N/A
1524	ACE 글로벌메타버스테크액티브	7270	+0.55%	373	N/A	N/A
1525	신한 인버스 콩 선물 ETN(H)	6155	+1.15%	101	N/A	N/A
1526	하나 인버스 2X 옥수수 선물 ETN(H)	12305	0.00%	0	N/A	N/A
1527	KODEX 미국나스닥100선물인버스(H)	11690	+0.30%	62054	N/A	N/A
1528	신한 인버스 금 선물 ETN(H)	6100	-0.33%	1502	N/A	N/A
1529	ARIRANG 고배당주채권혼합	11050	-0.27%	100	N/A	N/A
1530	KBSTAR 삼성그룹Top3채권혼합블룸버그	10110	-0.10%	16	N/A	N/A
1531	KOSEF 고배당	8985	-0.88%	7136	N/A	N/A
1532	VITA MZ소비액티브	7825	0.00%	0	N/A	N/A
1533	TRUE 인버스 베트남 VN30 선물 ETN(H)	12120	0.00%	0	N/A	N/A
1534	메리츠 블룸버그 레버리지 WTI선물 ETN(H)	12080	-3.32%	2	N/A	N/A
1535	HANARO KOFR금리액티브(합성)	100440	0.00%	0	N/A	N/A
1536	KB S&P 레버리지 WTI원유 선물 ETN(H)	12050	-3.75%	96	N/A	N/A
1537	HANARO 글로벌탄소배출권선물ICE(합성)	12025	-1.15%	105	N/A	N/A
1538	KOSEF 미국S&P500	10925	-0.68%	98	N/A	N/A
1539	HANARO Fn K-반도체	7975	+0.89%	666	N/A	N/A
1540	ARIRANG S&P글로벌인프라	14900	0.00%	8	N/A	N/A
1541	신한 FnGuide 메타버스 ETN	5945	-0.34%	172	N/A	N/A
1542	메리츠 인버스 2X 미국채30년 ETN(H)	11790	-1.42%	2	N/A	N/A
1543	TIMEFOLIO 탄소중립액티브	11775	+0.51%	43	N/A	N/A
1544	TIGER 배당성장	16350	-0.40%	27	N/A	N/A
1545	TRUE S&P500 양매도 4% OTM ETN(H)	11765	0.00%	0	N/A	N/A
1546	KODEX MSCI KOREA ESG유니버설	9790	0.00%	0	N/A	N/A
1547	메리츠 인버스 미국채10년 ETN(H)	11745	0.00%	0	N/A	N/A
1548	KODEX 200동일가중	10655	0.00%	0	N/A	N/A
1549	미래에셋 천연가스 선물 ETN(H)	2920	-2.01%	5392	N/A	N/A
1550	ACE 일본TOPIX레버리지(H)	23345	-2.01%	28	N/A	N/A
1551	신한 달러인덱스 선물 ETN(H)	11610	+0.04%	1	N/A	N/A
1552	삼성 인버스 코스피 200 선물 ETN	11570	+0.17%	42	N/A	N/A
1553	TRUE 인버스 은 선물 ETN	11505	0.00%	0	N/A	N/A
1554	TRUE 인버스 플래티넘 선물 ETN	11460	-0.56%	5	N/A	N/A
1555	신한 인버스 구리 선물 ETN(H)	5730	+2.41%	312	N/A	N/A
1556	TRUE 인버스 HSCEI ETN(H) B	11450	0.00%	0	N/A	N/A
1557	ACE 멕시코MSCI(합성)	14300	-0.87%	78	N/A	N/A
1558	대덕1우	9380	0.00%	0	17.09	N/A
1559	TIMEFOLIO Korea플러스배당액티브	10100	-0.79%	230	N/A	N/A
1560	미래에셋 인도네시아 Top5 ETN	11255	-0.53%	3	N/A	N/A
1561	미래에셋 FnGuide 부산엑스포 추가수익 ETN	11250	0.00%	0	N/A	N/A
1562	KODEX 구리선물(H)	7025	-1.20%	9848	N/A	N/A
1563	메리츠 인버스 미국채30년 ETN(H)	11220	0.00%	0	N/A	N/A
1564	신한 인버스 Russell 2000 ETN	11195	+2.80%	61	N/A	N/A
1565	ARIRANG 우량회사채50 1년	111725	+0.02%	4	N/A	N/A
1566	KODEX Fn K-뉴딜디지털플러스	9305	+0.11%	30	N/A	N/A
1567	메리츠 대표 농산물 선물 ETN(H)	11135	0.00%	0	N/A	N/A
1568	메리츠 레버리지 국채5년 ETN	11130	0.00%	0	N/A	N/A
1569	TRUE 유로스탁스50 양매도 5% OTM ETN(H)	11120	0.00%	0	N/A	N/A
1570	TIGER 일본TOPIX(합성 H)	17300	0.00%	0	N/A	N/A
1571	KB 레버리지 금 선물 ETN(H)	22115	0.00%	0	N/A	N/A
1572	TRUE 인버스 금 선물 ETN	11055	0.00%	0	N/A	N/A
1573	파워 코스피100	24930	-0.46%	1	N/A	N/A
1574	대신 인버스 2X 코스닥 150 선물 ETN	10925	+0.60%	5787	N/A	N/A
1575	하나 인버스 2X 코스닥150 선물 ETN	10925	+0.46%	152	N/A	N/A
1576	KODEX 미국S&P500헬스케어	10910	0.00%	153	N/A	N/A
1577	KODEX 미국S&P500필수소비재	10890	+0.18%	452	N/A	N/A
1578	TIGER KRX300	15545	0.00%	0	N/A	N/A
1579	삼성 금 선물 ETN(H)	10875	0.00%	0	N/A	N/A
1580	TRUE 은 선물 ETN	10875	0.00%	0	N/A	N/A
1581	넥센우	3020	+0.67%	1	9.87	N/A
1582	메리츠 금 선물 ETN(H)	10860	0.00%	0	N/A	N/A
1583	KB S&P 유럽탄소배출권 선물 ETN(H)	10855	0.00%	0	N/A	N/A
1584	SOL KRX300	15485	0.00%	0	N/A	N/A
1585	KODEX 미국S&P500금융	10835	-0.23%	30	N/A	N/A
1586	KBSTAR 국채선물5년추종	48610	0.00%	0	N/A	N/A
1587	메리츠 인버스 2X 국채10년 ETN	10780	0.00%	0	N/A	N/A
1588	KODEX 미국클린에너지나스닥	8260	-2.59%	39306	N/A	N/A
1589	SOL 차이나육성산업액티브(합성)	8240	+1.85%	40	N/A	N/A
1590	QV US 500 월간레버리지 ETN(H)	21390	0.00%	0	N/A	N/A
1591	QV iSelect-WG 그린에너지 ESG ETN	10690	0.00%	0	N/A	N/A
1592	JW중외제약우	31750	0.00%	0	24.13	N/A
1593	메리츠 국채5년 ETN	10645	0.00%	0	N/A	N/A
1594	삼성 인버스 구리 선물 ETN(H)	10625	+2.16%	199	N/A	N/A
1595	ARIRANG 200선물인버스2X	5590	-0.09%	3111	N/A	N/A
1596	삼양사우	28700	0.00%	0	4.44	N/A
1597	KODEX KTOP30	17675	0.00%	0	N/A	N/A
1598	삼성 인버스 2X 은 선물 ETN(H)	1060	+0.47%	5100	N/A	N/A
1599	메리츠 인버스 국채10년 ETN	10590	0.00%	0	N/A	N/A
1600	신한 인버스 2X 미국달러 선물 ETN	5295	-1.21%	653	N/A	N/A
1601	메리츠 레버리지 국채3년 ETN	10590	0.00%	0	N/A	N/A
1602	KOSEF 물가채KIS	105750	0.00%	0	N/A	N/A
1603	대신 S&P500 VIX S/T 선물 ETN	10550	+5.34%	3123	N/A	N/A
1604	KBSTAR 미국고정배당우선증권ICE TR	10040	-0.64%	4	N/A	N/A
1605	KB KRX ESG Eco ETN	10535	-0.43%	2	N/A	N/A
1606	에셋플러스 코리아대장장이액티브	10525	-0.38%	33	N/A	N/A
1607	KODEX 미국S&P500경기소비재	10520	0.00%	0	N/A	N/A
1608	TRUE 플래티넘 선물 ETN	10500	0.00%	0	N/A	N/A
1609	TIGER 200커버드콜ATM	8720	-0.06%	794	N/A	N/A
1610	QV S&P500 버퍼10% 3월 ETN(H)	10455	0.00%	0	N/A	N/A
1611	미래에셋 인도네시아 금속&에너지 Top5 ETN	10450	0.00%	0	N/A	N/A
1612	TRUE 구리 선물 ETN	10445	0.00%	0	N/A	N/A
1613	KTOP 코스피50	23180	+0.09%	3	N/A	N/A
1614	메리츠 3X 레버리지 국채10년 ETN	20815	+1.02%	5017	N/A	N/A
1615	메리츠 인버스 구리 선물 ETN(H)	10405	0.00%	0	N/A	N/A
1616	ACE 싱가포르리츠	12995	-0.54%	402	N/A	N/A
1617	메리츠 국채3년 ETN	10390	0.00%	0	N/A	N/A
1618	KODEX 일본TOPIX100	17300	+0.09%	88	N/A	N/A
1619	삼성 레버리지 항셍테크 ETN(H)	1730	-1.42%	15484	N/A	N/A
1620	메리츠 3X 레버리지 국채5년 ETN	20685	0.00%	0	N/A	N/A
1621	QV S&P500 버퍼10% 6월 ETN(H)	10335	0.00%	0	N/A	N/A
1622	메리츠 3X 레버리지 국채3년 ETN	20600	0.00%	0	N/A	N/A
1623	QV S&P500 버퍼10% 12월 ETN(H)	10280	0.00%	0	N/A	N/A
1624	KBSTAR KRX300	15805	+0.35%	317	N/A	N/A
1625	TIGER 한중전기차(합성)	10810	-0.32%	130	N/A	N/A
1626	하나 인버스 2X 콩 선물 ETN(H)	10240	+2.97%	175	N/A	N/A
1627	대신 3X 레버리지 국채10년 ETN	20475	+1.29%	1	N/A	N/A
1628	ACE 원자력테마딥서치	11355	-1.99%	268	N/A	N/A
1629	삼성 KRX 2차전지 K-뉴딜 ETN	10210	-0.54%	4	N/A	N/A
1630	DB하이텍1우	90900	-2.36%	14	7.24	N/A
1631	SK증권우	2605	-1.14%	1	130.25	N/A
1632	SOL 24-06 국고채액티브	101790	0.00%	0	N/A	N/A
1633	TRUE 레버리지 베트남 VN30 선물 ETN(H)	10170	-2.26%	566	N/A	N/A
1634	KB 인버스 2X S&P 500 선물 ETN	10120	+2.38%	6	N/A	N/A
1635	메리츠 은 선물 ETN(H)	10115	0.00%	0	N/A	N/A
1636	에셋플러스 글로벌대장장이액티브	10760	-1.01%	3	N/A	N/A
1637	삼성 은 선물 ETN(H)	10105	0.00%	0	N/A	N/A
1638	대신 국채10년 ETN	10045	+0.05%	1	N/A	N/A
1639	하나 iSelect-WG 탄소중립 ESG ETN	10040	0.00%	0	N/A	N/A
1640	성신양회우	13630	-1.30%	3123	-12.96	N/A
1641	TRUE 인버스 2X S&P500 선물 ETN(H)	2005	+1.78%	33828	N/A	N/A
1642	TRUE FnGuide IoT ETN	10000	-2.20%	2	N/A	N/A
1643	대신 인버스 국채10년 ETN	9970	0.00%	1	N/A	N/A
1644	KB 인버스 2X 구리 선물 ETN(H)	19930	+4.43%	33	N/A	N/A
1645	KOSEF 국고채10년레버리지	110160	+0.55%	38	N/A	N/A
1646	삼성 인버스 코스닥 150 선물 ETN	9880	+0.51%	1011	N/A	N/A
1647	삼성 인버스 China A50 선물 ETN(H)	9860	0.00%	0	N/A	N/A
1648	메리츠 인버스 3X 국채3년 ETN	19680	0.00%	0	N/A	N/A
1649	TIGER 유로스탁스레버리지(합성 H)	9830	0.00%	242	N/A	N/A
1650	HANARO 탄소효율그린뉴딜	8160	-0.31%	26	N/A	N/A
1651	삼성 인버스 나스닥 100 ETN(H)	9785	+0.26%	2	N/A	N/A
1652	TRUE 블룸버그 인도네시아 대표원자재 ETN	9775	0.00%	0	N/A	N/A
1653	대신 인버스 3X 국채10년 ETN	19540	-1.24%	1	N/A	N/A
1654	하나 인버스 코스닥150 선물 ETN	9770	-0.31%	2	N/A	N/A
1655	메리츠 인버스 3X 국채5년 ETN	19435	0.00%	0	N/A	N/A
1656	마이다스 KoreaStock액티브	18480	-0.19%	10	N/A	N/A
1657	메리츠 인버스 국채5년 ETN	9655	0.00%	0	N/A	N/A
1658	메리츠 인버스 2X 국채3년 ETN	9650	0.00%	0	N/A	N/A
1659	KODEX 미국ETF산업Top10 Indxx	11265	-2.04%	88	N/A	N/A
1660	TIGER 한중반도체(합성)	11250	0.00%	12	N/A	N/A
1661	TIGER 글로벌사이버보안INDXX	8850	-2.91%	2138	N/A	N/A
